,created_at,sentiment,text,Time,New_Time,open,high,low,close,volume
243,2017-11-11 04:33:53,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/BV0PCzLV7v",02:45:00,04:45:00,438.9,442.65,438.75,442.6,631353.0
244,2017-11-11 04:33:53,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/BV0PCzLV7v",02:45:00,04:45:00,421.95,422.35,421.0,422.15,577127.0
245,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,437.85,439.0,437.35,438.7,184578.0
246,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,430.15,430.45,429.5,429.9,187150.0
247,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,437.15,438.85,436.6,437.75,415801.0
248,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,431.05,431.4,430.5,430.9,253501.0
249,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,438.05,438.5,436.7,437.0,111022.0
250,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,458.0,459.5,456.1,457.9,437076.0
251,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,460.35,460.4,458.3,458.6,272510.0
252,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,445.1,445.5,444.05,444.5,136940.0
253,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,438.9,442.65,438.75,442.6,631353.0
254,2017-11-11 04:33:52,neutral,"#Breaking_News (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s ...) -… https://t.co/EWxeva1Pq4",02:45:00,04:45:00,421.95,422.35,421.0,422.15,577127.0
255,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,437.85,439.0,437.35,438.7,184578.0
256,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,430.15,430.45,429.5,429.9,187150.0
257,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,437.15,438.85,436.6,437.75,415801.0
258,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,431.05,431.4,430.5,430.9,253501.0
259,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,438.05,438.5,436.7,437.0,111022.0
260,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,458.0,459.5,456.1,457.9,437076.0
261,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,460.35,460.4,458.3,458.6,272510.0
262,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,445.1,445.5,444.05,444.5,136940.0
263,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,438.9,442.65,438.75,442.6,631353.0
264,2017-11-11 04:30:22,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/f6FbzrluOI",02:45:00,04:45:00,421.95,422.35,421.0,422.15,577127.0
265,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
266,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
267,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
268,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
269,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
270,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
271,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
272,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
273,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
274,2017-11-11 04:14:09,neutral,"RT @arrpitta: #latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/I0mjOHUHyG ht…",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
275,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
276,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
277,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
278,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
279,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
280,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
281,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
282,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
283,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
284,2017-11-11 04:13:54,neutral,"RT @LatestNewzIndia: Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #…",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
285,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
286,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
287,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
288,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
289,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
290,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
291,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
292,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
293,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
294,2017-11-11 04:12:17,positive,"New post (Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr ...) has been published on News ... - https://t.co/mnJ31nPnab",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
295,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
296,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
297,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
298,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
299,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
300,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
301,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
302,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
303,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
304,2017-11-11 04:12:07,neutral,"#latestnews Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall… https://t.co/pra5731P9G",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
305,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
306,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
307,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
308,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
309,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
310,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
311,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
312,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
313,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
314,2017-11-11 04:05:03,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall https://t.co/EDhu6pGWnb #news #india #stock",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
315,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,437.75,440.0,437.0,438.65,568435.0
316,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,431.7,431.95,430.75,430.85,134165.0
317,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,433.0,434.5,432.6,433.75,266123.0
318,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,432.0,432.1,431.05,431.5,71849.0
319,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,437.35,437.8,436.6,436.9,136942.0
320,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,452.8,456.2,452.8,455.95,424077.0
321,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,462.65,462.9,459.15,459.3,227707.0
322,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,447.75,449.45,447.05,447.25,151493.0
323,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,438.5,443.0,437.65,441.35,745373.0
324,2017-11-11 04:04:04,neutral,"Indian ADRs: Infosys, ICICI Bank gain; HDFC Bank, Tata Motors, Dr Reddy#39;s Labs fall:  In the banking sp https://t.co/6V2K1GLvNG",02:15:00,04:15:00,421.65,422.75,421.25,422.45,507661.0
325,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,435.45,438.0,435.0,437.7,352431.0
326,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,431.9,432.0,430.55,431.6,175705.0
327,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,430.8,433.0,430.8,433.0,183665.0
328,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,432.2,432.25,431.95,432.0,115258.0
329,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,437.85,438.3,437.2,437.4,122660.0
330,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,451.45,452.8,451.25,452.8,235638.0
331,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,461.55,463.8,461.35,462.8,279386.0
332,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,449.2,449.5,447.05,447.75,198688.0
333,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,439.1,439.55,436.0,438.45,740720.0
334,2017-11-11 03:53:08,neutral,"RT @BPCLRETAILGKPR: Driver training at Gonda depot in association with TATA Motors on safety, maintenance &amp; insurance @RamanMalik02 @Peetha…",02:00:00,04:00:00,422.25,422.5,420.6,421.85,936305.0
335,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,435.45,438.0,435.0,437.7,352431.0
336,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,431.9,432.0,430.55,431.6,175705.0
337,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,430.8,433.0,430.8,433.0,183665.0
338,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,432.2,432.25,431.95,432.0,115258.0
339,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,437.85,438.3,437.2,437.4,122660.0
340,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,451.45,452.8,451.25,452.8,235638.0
341,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,461.55,463.8,461.35,462.8,279386.0
342,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,449.2,449.5,447.05,447.75,198688.0
343,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,439.1,439.55,436.0,438.45,740720.0
344,2017-11-11 03:51:54,neutral,RT @Sootradhar: @SwarajyaMag Dear @Dev_Fadnavis Remember how Narendra Modi brought Tata Motors to Gujarat from WB? This is your moment http…,02:00:00,04:00:00,422.25,422.5,420.6,421.85,936305.0
345,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,435.65,435.7,434.55,435.4,134641.0
346,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,430.7,432.05,430.2,431.9,192624.0
347,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,429.45,431.2,429.25,431.0,133670.0
348,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,431.15,432.4,431.0,432.05,154868.0
349,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,435.15,439.0,435.1,437.7,303185.0
350,2017-11-11 03:45:00,neutral,This upcoming Children’s Day dive into your #TruckLoadsOfMemories with Tata Motors commercial vehicles and stand a… https://t.co/DTUeE6wWNG,01:45:00,03:45:00,454.7,454.9,451.4,451.4,549017.0
